OID_,MapTaxlot,instName,Shape_Length,Shape_Area
19607,80918BB04600,Astoria,308.390559700465474,5139.656802278329451
19608,80918BB04700,Astoria,286.750221073529076,4883.395394355286953
19609,80918BB04800,Astoria,318.451008590513652,5131.177132166445517
19610,80918BB04900,Astoria,302.345621941691888,5256.960599981483938
19611,80918BB05000,Astoria,297.983018128489448,4995.756741600679561
19612,80918BB05100,Astoria,229.549911187771386,2796.952153623320100
19613,80918BB05101,Astoria,192.977275005769741,2156.471410662682047
19614,80918BB05200,Astoria,297.310516673941493,5043.481175713463927
19615,80918BB05300,Astoria,310.190532949882879,4961.192276288584253
19616,80918BB05400,Astoria,415.384498786299503,10438.675782276248356
19617,80918BB05500,Astoria,280.183946291708196,4747.824268830500841
19618,80918BB05600,Astoria,283.598018589181322,4980.276706240133535
19619,80918BB05700,Astoria,331.168557042447674,6321.788876302082826
19620,80918BB05800,Astoria,301.579474656075888,5123.431955482935336
19621,80918BB05900,Astoria,364.564499669027668,7784.642404044912837
19622,80918BB06300,Astoria,368.105825900155764,8991.622392610926909
19623,80918BB06400,Astoria,389.989730994292586,9364.137696449481155
19624,80918BB06500,Astoria,393.049327892689462,9401.848228620929149
19625,80918BB06501,Astoria,405.672945894966801,9608.006461523949838
19626,80918BB06600,Astoria,538.209582502000899,10246.830328942252891
19627,80918BB06700,Astoria,318.688499016102242,5118.415884960962103
19628,80918BB06800,Astoria,584.187459167320981,16548.144075569281995
19629,80918BB06900,Astoria,312.241693189306261,5349.668247518804492
19630,80918BB07000,Astoria,287.143362635020026,4956.039930179043949
19631,80918BB07100,Astoria,300.711954819669018,4983.670487069864066
19632,80918BB07200,Astoria,298.880657103539079,4932.277186396693651
19633,80918BB07300,Astoria,1149.773009137651798,48544.588153111944848
19634,80918BB07400,Astoria,477.397729600699108,14268.231190292372048
19635,80918BB07401,Astoria,348.590917574822186,6683.193770656542256
19636,80918BB07600,Astoria,622.009155712552115,15405.631445339537095
19637,80918BB07700,Astoria,541.744212571475600,14092.086204100362011
19638,80918BB07701,Astoria,190.947720066744893,1161.832077268998319
19639,80918BB07800,Astoria,490.778351518588295,8337.228526192333447
19640,80918BB07900,Astoria,557.986903110334993,15104.118301603419241
19641,80918BB08000,Astoria,542.383030351293314,13369.859224821648240
19642,80918BB08100,Astoria,514.247013736826148,10337.342672553846569
19643,80918BB08200,Astoria,397.842545000821588,9879.585556835185344
19644,80918BB08300,Astoria,383.871566694876265,8735.583748005044981
19645,80918BB08400,Astoria,310.508869919983454,5814.303894145471531
19646,80918BB08500,Astoria,525.821734570172907,15710.472142046162844
19647,80918BB08600,Astoria,295.066995930402186,4759.772928109886379
19648,80918BB08700,Astoria,301.823033519239971,5124.058692666860225
19649,80918BB08800,Astoria,303.558878516353161,5178.036756444841558
19650,80918BB08900,Astoria,302.382382228862809,5070.615224162323102
19651,80918BB09000,Astoria,300.830412285723071,4936.626123294932768
19652,80918BB09100,Astoria,302.797103729677417,5209.785483951333845
19653,80918BB09200,Astoria,301.736965743391977,5138.221604507264601
19654,80918BB09300,Astoria,317.411930003826171,5432.782028186196840
19655,80918BB09400,Astoria,316.052587007957356,5286.974991090381991
19656,80918BB09500,Astoria,398.399052748812096,9937.003506703669700
19657,80918BB09600,Astoria,300.054133632167407,5000.514870886779136
19658,80918BB09700,Astoria,300.117750648505023,5002.133728489518944
19659,80918BB09800,Astoria,303.204308668634781,5044.145433848283574
19660,80918BB09900,Astoria,311.128955218281931,5008.283201559500412
19662,80918BB10000,Astoria,392.946468218194752,9442.810565059839064
19663,80918BB10200,Astoria,345.551292353391034,6306.010482780225175
19664,80918BB10300,Astoria,248.815866720906371,329.589239971445977
19665,80918BB10301,Astoria,323.904168637907674,5036.576289009255561
19666,80918BB10302,Astoria,321.665211202411228,4702.272927207533030
19667,80918BB10400,Astoria,322.913925310718696,5177.020030078002492
19668,80918BB10500,Astoria,310.427856792034845,5561.716954143143994
19669,80918BB10600,Astoria,376.007438399089381,7891.084607460054940
19670,80918BB10700,Astoria,390.293822779082120,8256.330270168384232
19671,80918BB10800,Astoria,358.121956896950792,5744.053926855231111
19672,80918BB10900,Astoria,346.212941884952670,5389.538901436109882
19673,80918BB11000,Astoria,330.308145728847535,5368.634569723622008
19674,80918BB11100,Astoria,315.956929549309962,5327.096755038991432
19675,80918BB11200,Astoria,301.837170720983409,5017.485346917845163
19676,80918BB11300,Astoria,1271.642868294190066,89051.220540465088561
19677,80918BB11400,Astoria,1083.387069424942183,61049.417485694983043
19678,80918BB11500,Astoria,318.193091375093559,5730.142476332440310
19679,80918BB11600,Astoria,369.146156340215327,8532.778504402584076
19680,80918BB11700,Astoria,392.617095504158215,9441.233028890837886
19681,80918BB11800,Astoria,422.898945609783141,10458.817348217873587
19682,80918BB11900,Astoria,310.320670652933472,5066.906806132971724
19683,80918BB12000,Astoria,294.107029451111089,4702.492457086329523
19684,80918BC00100,Astoria,231.498882686355728,3208.183682501120984
19685,80918BC00200,Astoria,221.996389180466480,3049.875468011627163
19686,80918BC00300,Astoria,187.645804912684355,1542.170357843255488
19687,80918BC00301,Astoria,172.000111186360158,1525.017537641803301
19688,80918BC00400,Astoria,277.435251795281090,2842.864499235532094
19689,80918BC00401,Astoria,325.428076235851904,3373.459155073298462
19690,80918BC00500,Astoria,248.006354479578590,3466.337000810751761
19691,80918BC00501,Astoria,247.496392656237958,3718.003994852927917
19692,80918BC00600,Astoria,265.387086146029901,4060.444799276375761
19693,80918BC00700,Astoria,361.364188884110888,7368.458509299476646
19694,80918BC00800,Astoria,321.995449081324239,5549.877911046915870
19695,80918BC00900,Astoria,296.988857722029934,4162.261178481508978
19696,80918BC01001,Astoria,296.984631544610409,4162.195242945100290
19697,80918BC01100,Astoria,321.972122221855955,5549.134946964322808
19698,80918BC01201,Astoria,399.992680001032682,9999.650294825927631
19699,80918BC01300,Astoria,349.952485803144327,7498.092546084972128
19700,80918BC01500,Astoria,344.003037544258461,7663.897848520829029
19701,80918BC01600,Astoria,294.909774090382484,5285.633736229296119
19702,80918BC01700,Astoria,277.434880610297114,4568.080645345436096
19703,80918BC01801,Astoria,260.237411187227565,3876.317042127618151
19704,80918BC01900,Astoria,327.491711724334436,5675.883970301466434
19705,80918BC02000,Astoria,300.031666581083471,5000.233588240176687
19706,80918BC02100,Astoria,299.480091305684766,4962.472448831379552
19707,80918BC02201,Astoria,199.889320994926351,2252.655212551204841
19708,80918BC02300,Astoria,511.669632377157370,15569.410461510920868
19709,80918BC02400,Astoria,341.997905874689764,6659.956987863331960
19710,80918BC02500,Astoria,370.871461460308922,8547.794354534544254
19711,80918BC02600,Astoria,225.999614597575629,3119.983368734220676
19712,80918BC02700,Astoria,236.860200514719423,3405.861901473568196
19713,80918BC02800,Astoria,318.358922942358049,5380.760346366057092
19714,80918BC02900,Astoria,338.159006610328504,6670.168800904672935
19715,80918BC03000,Astoria,283.970440552897571,3760.347195003455454
19716,80918BC03100,Astoria,322.686735657029146,5559.730752379326987
19717,80918BC03200,Astoria,333.407179737479169,5827.748591386597582
19718,80918BC03300,Astoria,341.589445844528086,5946.246944240032462
19719,80918BC03400,Astoria,357.129438632442771,6513.345873523169757
19720,80918BC03500,Astoria,322.000296724210671,5550.013815883559801
19721,80918BC03600,Astoria,322.000048082696935,5549.972945357982098
19722,80918BC03700,Astoria,162.001783457828026,1400.036017666975340
19723,80918BC03701,Astoria,159.999921992673137,1375.000678912622334
19724,80918BC03800,Astoria,162.000250396978799,1399.993088778042875
19725,80918BC03801,Astoria,159.999921992673137,1375.000678912622334
19726,80918BC03900,Astoria,281.999901879864353,3329.999864525809244
19727,80918BC04000,Astoria,312.000974875299335,4995.006866218242976
19728,80918BC04100,Astoria,371.999391827992667,8324.970348048020242
19729,80918BC04200,Astoria,322.000172407688865,5550.056388156993307
19730,80918BC04300,Astoria,321.998763637489219,5549.929191775785512
19731,80918BC04400,Astoria,363.295390298201539,8175.055509312331196
19732,80918BC04500,Astoria,329.998461796581637,6299.937931338112321
19733,80918BC04600,Astoria,315.182779129697678,5213.316860594884929
19734,80918BC04700,Astoria,321.998639350553674,5549.951654372373014
19735,80918BC04800,Astoria,311.000354952582086,5550.025326042056804
19736,80918BC04900,Astoria,211.001667382204403,2775.047718520183480
19737,80918BC05001,Astoria,210.997316842559741,2774.929312033786118
19738,80918BC05100,Astoria,322.000296740091244,5550.010975101609802
19739,80918BC05200,Astoria,322.000048105124904,5549.981312745985633
19740,80918BC05300,Astoria,322.000172390077864,5549.979757107035766
19741,80918BC05400,Astoria,322.001456856146774,5550.031424217259882
19742,80918BC05501,Astoria,192.001572040991732,2300.032116279769070
19743,80918BC05600,Astoria,229.997287893059763,3249.922399315747043
19744,80918BC05700,Astoria,322.001456840068045,5550.031426674567228
19745,80918BC05800,Astoria,371.999391827972772,8324.970348436308996
19746,80918BC06000,Astoria,371.999516178248541,8325.020918547752444
19747,80918BC06100,Astoria,322.000048063430199,5550.005828151851347
19748,80918BC06200,Astoria,322.000048065322574,5550.005815858802634
19749,80918BC06300,Astoria,322.000048042554681,5550.001259210084754
19750,80918BC06400,Astoria,211.999469855726034,2799.984862891330977
19751,80918BC06500,Astoria,210.000550159648782,2750.017154103456960
19752,80918BC06600,Astoria,1523.997429715630460,105470.023707884247415
19753,80918BC06800,Astoria,361.997625422984640,7049.869659122575285
19754,80918BC07000,Astoria,322.000172380562788,5549.979629376801313
19755,80918BC07100,Astoria,372.000800594096916,8324.996282376972886
19756,80918BC07200,Astoria,371.999516147734084,8325.020790683569430
19757,80918BC07300,Astoria,321.998639322134750,5549.955120681865992
19758,80918BC07400,Astoria,522.000489244075197,16650.009471816378209
19759,80918BC07700,Astoria,170.000403948362333,1750.011747695950817
19760,80918BC07800,Astoria,252.001273414677826,3800.069009030011330
19761,80918BC07900,Astoria,271.999419884372514,2774.939670568922338
19762,80918BC08000,Astoria,842.000084550223733,34410.003832164082269
19763,80918BC08100,Astoria,289.087753642819450,5047.953721633859459
19764,80918BC08101,Astoria,292.001668281504692,5005.058521515591565
19765,80918BC08200,Astoria,322.000048050540272,5549.985842930923354
19766,80918BC08300,Astoria,322.000048071080244,5550.005691458239198
19767,80918BC08400,Astoria,322.000172380125434,5549.979926848021933
19768,80918BC08500,Astoria,297.000500537632092,4162.510738142619630
19769,80918BC08600,Astoria,297.000500584329927,4162.525042627951734
19770,80918BC08700,Astoria,321.998639350795145,5549.955249196666955
19771,80918BC08800,Astoria,322.000048108225769,5550.005366351190787
19772,80918BC08900,Astoria,322.000048085422009,5550.005365232506847
19773,80918BC09000,Astoria,371.999391841176589,8324.970514177361110
19774,80918BC09100,Astoria,272.000704321500791,2775.041160792460687
19775,80918BC09200,Astoria,322.000172380562731,5549.979630405427997
19776,80918BC09300,Astoria,322.001456800681296,5550.031751243192957
19777,80918BC09400,Astoria,322.000172380562731,5549.979630405427997
19778,80918BC09500,Astoria,365.999815300042314,7991.985343179452684
19779,80918BC09600,Astoria,310.000895062987411,4884.047125350080933
19780,80918BC09700,Astoria,322.346991400950344,6472.505256445215309
19781,80918BC09800,Astoria,220.027247003870571,2664.022637011963525
19782,80918BC09900,Astoria,217.474168467093591,2618.067951055913909
19784,80918BC10000,Astoria,214.921145302271981,2572.113258220466832
19785,80918BC10100,Astoria,214.341647409395932,2595.986664508565354
19786,80918BC10200,Astoria,217.610888926206570,2751.778635731555823
19787,80918BC10300,Astoria,214.772253766147969,2695.004891596418474
19788,80918BC10400,Astoria,211.936555928744895,2638.301409791374681
19789,80918BC10500,Astoria,209.206191257271030,2568.522378901192042
19790,80918BC10600,Astoria,208.510180687511308,2644.781480753197229
19791,80918BC10700,Astoria,322.000296723938959,5550.029868291086132
19792,80918BC10800,Astoria,322.000048080447186,5549.981313111101372
19793,80918BC10900,Astoria,371.999516177922317,8325.020922311048707
19794,80918BC11000,Astoria,322.000048101834238,5550.005825165228998
19795,80918BC11100,Astoria,322.000172412916243,5549.979757382149728
19796,80918BC11200,Astoria,352.001494056090564,7215.074925130337760
19797,80918BC11300,Astoria,371.997983093574533,8324.914111810900067
19798,80918BC11500,Astoria,326.953149737391129,6931.892505833343421
19799,80918BC11600,Astoria,349.997556685507220,7499.922394217798683
19800,80918BC11700,Astoria,350.000064104782780,7499.962638156389403
19801,80918BC11800,Astoria,317.022247652979331,5849.619454866358865
19802,80918BC11900,Astoria,315.788078610047251,6034.345169902339876
19803,80918BC12000,Astoria,344.904894542421175,6315.223999245842606
19804,80918BC12100,Astoria,210.113866690603203,2387.049650668881441
19805,80918BC12200,Astoria,212.938349438903572,2627.831154933535800
19806,80918BC12300,Astoria,312.713890869226077,5975.187134550585142
19807,80918BC12400,Astoria,363.147246667804268,5994.834560010380301
19808,80918BC12500,Astoria,322.000048093720807,5549.981181894260772
19809,80918BC12600,Astoria,311.999814730654975,4995.001653810836615
19810,80918BC12700,Astoria,311.999690423130005,4995.017098916118812
19811,80918BC12800,Astoria,341.999603288472542,6660.017390943588907
19812,80918BC12900,Astoria,321.998639343126626,5549.955121355756091
19813,80918BC13000,Astoria,322.000172420998695,5550.056261046410327
19814,80918BC13100,Astoria,321.998763650756985,5549.929059788632003
19815,80918BC13200,Astoria,322.001581134615662,5550.066266407098738
19816,80918BC13300,Astoria,354.000537998777588,7326.000530043983417
19817,80918BC13400,Astoria,322.000048069227716,5550.005690943926311
19818,80918BC13500,Astoria,322.000048071080244,5550.005691458240108
19819,80918BC13600,Astoria,322.000048048235897,5550.005690429619790
19820,80918BC13700,Astoria,322.000048071080244,5550.005691458240108
19821,80918BC13800,Astoria,322.000172378710204,5549.979629891115110
19822,80918BC13900,Astoria,322.000048070875664,5549.981181894260772
19823,80918BC14000,Astoria,322.000296709490328,5550.014145475375699
19824,80918BC14100,Astoria,322.000172403407419,5549.979630405428907
19825,80918BC14200,Astoria,322.000048092072007,5550.005690943934496
19826,80918BC14300,Astoria,322.000048071080187,5550.005690270036212
19827,80918BC14400,Astoria,322.000172401554607,5549.979630793768592
19828,80918BC14500,Astoria,322.001456802533824,5550.050914132929393
19829,80918BC14600,Astoria,422.001553090768027,11100.011382116621462
19830,80918BC14700,Astoria,381.999998125877482,8249.989168838776095
19831,80918BC14800,Astoria,452.000057245540461,12765.037010487309090
19832,80918BC14802,Astoria,561.999102391226643,18869.954041560682526
19833,80918BC14803,Astoria,371.999516170578147,8325.004735777014503
19834,80918BC14900,Astoria,372.000924880488583,8325.030796203856880
19835,80918BD00100,Astoria,301.254180044946224,5134.726719313075591
19836,80918BD00200,Astoria,406.874500843882970,10415.385609743441819
19837,80918BD00300,Astoria,404.482588313643646,8406.984916589599379
19838,80918BD00303,Astoria,287.763520069550282,5025.433644467490922
19839,80918BD00305,Astoria,405.169332441198151,5083.402554658312511
19840,80918BD00400,Astoria,253.089120411339707,3942.395648340748721
19841,80918BD00500,Astoria,363.062000946072658,7721.431682077728510
19842,80918BD00600,Astoria,336.643655144604622,6832.929047195826570
19843,80918BD00700,Astoria,285.627329850704484,5050.863591933005409
19844,80918BD00800,Astoria,312.130316644219079,6018.971950953991836
19845,80918BD01000,Astoria,400.006438796789382,10000.331386876778197
19846,80918BD01001,Astoria,299.990214935110657,4999.759658197150202
19847,80918BD01100,Astoria,297.925868876643108,4689.518484589092623
19848,80918BD01300,Astoria,319.679397345786640,5146.739310197081068
19849,80918BD01301,Astoria,411.789352147330476,10218.516864885885298
19850,80918BD01400,Astoria,349.228163961368864,5585.865991168110668
19851,80918BD01401,Astoria,337.921567595449233,5557.245844488744297
19852,80918BD01500,Astoria,825.506512269664427,26495.908266304912104
19853,80918BD01501,Astoria,424.084473632070399,10697.639668609850560
19854,80918BD01600,Astoria,297.742706117020589,4681.218989108981077
19855,80918BD01700,Astoria,310.103998495250551,4952.338725701388285
19856,80918BD01800,Astoria,310.101191630173957,4952.258210288535338
19857,80918BD01900,Astoria,310.098210615734217,4952.228491599281369
19858,80918BD02000,Astoria,310.094000252001820,4952.118797274700228
19859,80918BD02001,Astoria,310.091193305497427,4952.054623769214231
19860,80918BD02100,Astoria,310.089789862878888,4952.044683987230201
19861,80918BD02200,Astoria,310.085405398013222,4951.893424008513648
19862,80918BD02300,Astoria,310.084001961203853,4951.889318000535241
19863,80918BD02400,Astoria,310.081195054724958,4951.837276266003755
19864,80918BD02500,Astoria,310.078388138998434,4951.750228760415666
19865,80918BD02600,Astoria,310.075581234099218,4951.704348246256814
19866,80918BD02700,Astoria,392.118068332183668,9878.862681317830720
19867,80918BD02800,Astoria,536.924097801493986,15494.486984207349451
19868,80918BD02900,Astoria,311.169566959923259,5733.964826208968589
19869,80918BD03000,Astoria,312.841681775862071,5941.015007899016382
19870,80918BD03001,Astoria,297.087446874245984,5143.943889313042746
19871,80918BD03300,Astoria,298.403407091998304,5350.985306597755880
19872,80918BD03500,Astoria,419.919895204482771,10654.094319250894841
19873,80918BD03600,Astoria,306.967014264885790,5854.752784831139252
19874,80918BD03700,Astoria,280.317932345392592,4808.428045887317239
19875,80918BD03800,Astoria,345.998975702229643,6881.995304477234640
19876,80918BD03900,Astoria,327.999748879311539,5883.014515637721161
19877,80918BD04000,Astoria,322.000172398155314,5550.056261046410327
19878,80918BD04001,Astoria,321.998639320282621,5549.955121355756091
19879,80918BD04100,Astoria,322.000296686646266,5550.030199479285329
19880,80918BD04200,Astoria,322.000048072728021,5549.981182408567292
19881,80918BD04300,Astoria,322.000296707637517,5550.014144961062811
19882,80918BD04400,Astoria,322.000048070875664,5549.981181894260772
19883,80918BD04500,Astoria,327.482287850061539,6241.409883483272097
19884,80918BD04900,Astoria,436.514004467335326,10005.233023891807534
19885,80918BD05000,Astoria,294.984013896171746,4874.577525183669422
19886,80918BD05100,Astoria,306.989299260051041,5459.703240805985843
19887,80918BD05202,Astoria,125.196039214789067,961.125055208996628
19888,80918BD05300,Astoria,286.016808259200616,5021.273049752345287
19889,80918BD05400,Astoria,288.214952463270038,5089.411415919415958
19890,80918BD05500,Astoria,345.869440767700894,6363.103668125761942
19891,80918BD05501,Astoria,412.146457888529426,10285.351673336916065
19892,80918BD05502,Astoria,381.767958025108214,8960.931982446842085
19893,80918BD05600,Astoria,382.752764405379594,7609.618578279710164
19894,80918BD05700,Astoria,346.069594172357029,7938.682791990302576
19895,80918BD05800,Astoria,357.890813722301573,6963.021507056972951
19896,80918BD05900,Astoria,362.516389408015755,7416.816826341576416
19897,80918BD05901,Astoria,334.275469229099883,6014.169039081250048
19898,80918BD06000,Astoria,395.292016768449969,8704.023947156178110
19899,80918BD06100,Astoria,451.447957855765196,12305.323669601113579
19900,80918BD06200,Astoria,351.032589429975417,6860.927932267381948
19901,80918BD06300,Astoria,384.069009826415197,8678.811220453768328
19902,80918BD06400,Astoria,339.537538141856942,6554.292996299676815
19903,80918BD06500,Astoria,343.630620996844812,6487.338700694832369
19904,80918BD06600,Astoria,331.283510017001390,5742.041005176844919
19905,80918BD06700,Astoria,331.323202729363231,5742.856859690784404
19906,80918BD06800,Astoria,331.368548425216886,5744.006333090734188
19907,80918BD06900,Astoria,391.395548942982032,7504.860156792854468
19908,80918BD07000,Astoria,339.498704619975456,6254.426597100237814
19909,80918BD07100,Astoria,319.858913710082447,5872.216270501535291
19910,80918BD07101,Astoria,427.028320076724015,11229.246883084961155
19911,80918BD07102,Astoria,326.613045260665842,6565.466434281430338
19912,80918BD07200,Astoria,295.464100236222748,5621.391238004965089
19913,80918BD07300,Astoria,416.714770762651540,6262.864891986679140
19914,80918BD07400,Astoria,329.024484470902109,5881.490689706140074
19915,80918BD07500,Astoria,371.567633858654688,8937.599808514745746
19916,80918BD07600,Astoria,349.154496404105828,2747.149849991209521
19917,80918BD07601,Astoria,1216.140492052981017,57753.235679384219111
19918,80918BD07602,Astoria,700.916659148059239,22643.835425423902052
19919,80918BD07603,Astoria,402.159729379515511,9987.939527527074461
19920,80918BD07604,Astoria,367.043669516213470,7828.698927278527663
19921,80918BD07605,Astoria,491.605552251054803,9240.298157664949031
19922,80918BD07700,Astoria,425.574378741651856,10838.833406411325996
19923,80918BD07800,Astoria,300.000994447723485,5400.032588959284112
19924,80918BD07900,Astoria,310.015440342276861,5850.426222289738689
19925,80918BD08000,Astoria,459.061662289662536,11015.362444261514611
19926,80918BD08100,Astoria,334.300743968831910,6505.139216622333151
19927,80918BD08200,Astoria,310.004691933542517,5500.112058673723368
19928,80918BD08300,Astoria,310.001536760289071,5500.061888867904599
19929,80918BD08400,Astoria,309.996530711751916,5499.883307481338306
19930,80918BD08500,Astoria,309.994468552931380,5499.884959431477000
19931,80918BD08600,Astoria,307.829424589185010,5692.263525852246858
19932,80918BD08701,Astoria,434.982178119765251,11879.361635590959850
19933,80918BD08702,Astoria,578.825497818704093,19311.449023128596309
19934,80918BD08704,Astoria,320.002660507234168,6000.106153517787789
19936,80918C000100,Astoria,9588.022489905953989,5156596.915403150022030
19937,80918C000200,Astoria,445.992566818768069,10549.587418980958319
19938,80918C000300,Astoria,1992.242089104390516,222990.334211361885536
19940,80918CA00100,Astoria,3319.418250759769762,534455.911588615039364
19941,80918CA00600,Astoria,439.695487148174152,10943.647441741888542
19942,80918CA00602,Astoria,878.963161960992579,37777.412711385688453
19943,80918CA00800,Astoria,2783.568794276829976,463420.852695984998718
19945,80918DA00100,Astoria,436.993397502839855,11898.926026225450187
19946,80918DA00101,Astoria,323.316748775245571,6690.540829357002622
19947,80918DA00102,Astoria,321.332836983320021,6039.971956510366908
19948,80918DA00103,Astoria,461.589017390354172,12481.903186062661916
19949,80918DA00104,Astoria,345.245681921596656,5816.619824204438373
19950,80918DA00105,Astoria,321.470391410214233,6044.133814522930152
19951,80918DA00200,Astoria,368.698976737790645,8459.957783781514081
19952,80918DA00300,Astoria,402.951179744595379,10461.721601302309864
19953,80918DA00400,Astoria,728.463174969705278,28504.856002785683813
19954,80918DA00402,Astoria,606.521388475104118,18279.928869883533480
19955,80918DA00403,Astoria,404.890287935787114,9124.644988298385215
19956,80918DA00404,Astoria,470.328179002424520,13373.820281797092321
19957,80918DA00405,Astoria,306.003227911737895,4172.568035900580981
19958,80918DA00406,Astoria,364.745252708302871,7242.933386723035255
19959,80918DA00407,Astoria,477.718122756699131,13338.131167834933876
19960,80918DA00408,Astoria,478.758693474032441,10949.062256424636871
19961,80918DA00409,Astoria,481.557297194828266,12172.022521555198182
19962,80918DA00410,Astoria,501.864552182659736,14868.596245636355889
19963,80918DA00411,Astoria,365.432080658880523,7363.033957366269533
19964,80918DA00412,Astoria,412.106378152741854,9394.418755353879533
19965,80918DA00413,Astoria,366.436327678374539,7328.935925341126676
19966,80918DA00414,Astoria,461.778478936727481,9307.528861841297839
19967,80918DA00415,Astoria,513.611005247360481,12651.172350343604194
19968,80918DA00500,Astoria,384.389565680066141,8450.451117612685266
19969,80918DA00600,Astoria,563.821306409769932,18986.818545979611372
19970,80918DA00800,Astoria,469.807667272445769,12173.162123083999177
19971,80918DA00900,Astoria,453.231935422578431,10272.641880200560990
19972,80918DA00902,Astoria,418.185976684299305,6978.847450866565850
19973,80918DA01000,Astoria,448.534158785368618,11225.075319281513657
19974,80918DA01001,Astoria,405.637037670477525,9514.153293975383349
19975,80918DA01100,Astoria,524.000511467678052,16719.985854037207901
19976,80918DA01300,Astoria,579.999872890772622,19800.005521340666746
19977,80918DA01400,Astoria,209.970903421986293,499.841879414196001
19978,80918DA01402,Astoria,384.949629682536226,9173.921915608445488
19979,80918DA01500,Astoria,495.674292543861384,11045.852715619908849
19980,80918DA01600,Astoria,451.210520264858644,10592.409267983326572
19981,80918DA01700,Astoria,484.999749782903109,14137.499203227491307
19982,80918DA01701,Astoria,517.770146257363535,17674.920674509114178
19983,80918DA01702,Astoria,483.698732535541978,14105.234781288132581
19984,80918DA01703,Astoria,633.840989311798012,18809.643599260460178
19985,80918DA01705,Astoria,425.114044177460016,9485.583138556105041
19986,80918DA01706,Astoria,374.018649301787036,6669.761430870331424
19987,80918DA01707,Astoria,396.604865097974823,8718.863965868255036
19988,80918DA01708,Astoria,491.797580542709170,13459.400916551110640
19989,80918DA01709,Astoria,385.000846441868589,6887.526782905974869
19990,80918DA01710,Astoria,389.999506228311191,7249.956349652633435
19991,80918DA01711,Astoria,363.094247823564388,6468.279434177044095
19992,80918DA01800,Astoria,349.958637017583044,7348.646608672467664
19993,80918DA01900,Astoria,452.703084142434136,12635.590735997477168
19994,80918DA02000,Astoria,458.114882288846616,13116.469586392524434
19995,80918DA02100,Astoria,442.678544439456800,12144.031792595234947
19996,80918DA02101,Astoria,835.418676411876731,41648.057402351027122
19997,80918DA02300,Astoria,337.998240765444791,6638.087837331606352
19998,80918DA02400,Astoria,432.905767304242715,11530.546564537380618
19999,80918DA02701,Astoria,400.978097738755878,9936.890723936690847
20000,80918DA02801,Astoria,467.113554980538879,12968.528248588499991
20001,80918DA02900,Astoria,439.976663620258762,10222.778810978954425
20002,80918DA02901,Astoria,481.967408379438609,13999.425570428513311
20003,80918DA02902,Astoria,450.469593836675756,12698.332423281754018
20004,80918DA02903,Astoria,707.999754807634304,25400.052114823727607
20005,80918DA02905,Astoria,299.998814224972534,4999.960474251940468
20006,80918DA03000,Astoria,391.448366123091716,9567.489626567881714
20007,80918DA03100,Astoria,347.997254612677864,7343.851839190631836
20008,80918DA03200,Astoria,541.584707265104953,10983.208542003114417
20009,80918DA03300,Astoria,314.000579411296030,5610.027088484248452
20010,80918DA03401,Astoria,301.383893831218700,5034.629591614672790
20011,80918DA03500,Astoria,309.998896233657604,5124.967351033729756
20012,80918DA03600,Astoria,299.999747100539764,4999.982495519612712
20013,80918DA03700,Astoria,350.001480227989532,7500.084160386611075
20014,80918DA03800,Astoria,279.199505926868426,3959.991142737461360
20015,80918DA03900,Astoria,889.162564850884678,47042.795005497442617
20016,80918DA04000,Astoria,1186.474410664773586,86728.658324368298054
20017,80918DA04100,Astoria,499.999939762819281,14999.992402303681956
20018,80918DA04200,Astoria,300.001187964577412,5000.039039439036060
20019,80918DA04300,Astoria,300.000123127287964,4999.987475102917415
20020,80918DA04400,Astoria,299.998127634877164,4999.962531019826201
20021,80918DA04500,Astoria,309.999661668917042,5499.988716860577370
20022,80918DA04600,Astoria,259.999973666258825,2999.972529600278904
20023,80918DA04700,Astoria,369.999952956820266,8499.991537015110225
20024,80918DA04800,Astoria,299.999192505393694,4999.965886980848154
20025,80918DA04900,Astoria,300.000123111465541,5000.037361435640378
20026,80918DA05000,Astoria,399.997503512282094,9999.875176425315658
20027,80918DA05100,Astoria,300.000123147242789,5000.062305536190252
20028,80918DA05200,Astoria,379.998426652458818,8999.968474302066170
20029,80918DA05300,Astoria,300.001187979673148,5000.039878144041722
20030,80918DA05400,Astoria,433.000916509273623,11649.987587709456420
20031,80918DA05401,Astoria,205.000051188601219,249.966130237470225
20032,80918DA05500,Astoria,299.998127630744648,4999.937588001816948
20033,80918DA05600,Astoria,299.999192505393694,4999.965886980847245
20034,80918DA05700,Astoria,370.000883566137475,8500.066367837236612
20035,80918DA05800,Astoria,299.998127632744399,4999.937587705119768
20036,80918DA05900,Astoria,300.000123127287964,4999.987475102918324
20037,80918DA06000,Astoria,570.000700148112287,18500.027212056291319
20038,80918DA06100,Astoria,357.999921493081558,7899.988031103048343
20039,80918DA06200,Astoria,300.000123143155406,4999.987475524598267
20040,80918DA06201,Astoria,300.000123127287964,4999.987475102918324
20041,80918DA06300,Astoria,309.999661608185875,5499.978739538700211
20042,80918DA06301,Astoria,359.999349535904628,6874.990355500570331
20043,80918DA06400,Astoria,344.999576504368861,6124.966787704991475
20044,80918DA06500,Astoria,300.001187980444797,5000.039040207415383
20045,80918DA06600,Astoria,270.000577009644701,3500.004564583693991
20046,80918DA06700,Astoria,300.002118623883860,5000.087585939476412
20047,80918DA06800,Astoria,459.999790298108962,12999.940302923943818
